item_id,title,price,price_text,first_price,location,source,score,reasons,posted_at,posted_text,opdb_id,opdb_name,opdb_manufacturer,opdb_year,opdb_type,url,pinside_url,image_url,search_name,first_seen,last_seen
1108846198382092,(PRICE REDUCED) Stern 24 Pinball Machine,4200,"$4,200",4849,"Dallas, TX",facebook,9,+3 brand:stern; +3 phrase:pinball machine; +3 price >= $800,,,GrEkZ-ML13O,24,Stern,2009,ss,https://www.facebook.com/marketplace/item/1108846198382092/,https://pinside.com/pinball/machine?query=%28PRICE+REDUCED%29+Stern+24+Pinball+Machine,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/764858066_1023507270485465_8290692308372796088_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395_tt6&_nc_cat=106&ccb=1-7&_nc_sid=92e707&_nc_ohc=OPf3oUSNRnYQ7kNvwEJeVK_&_nc_oc=AdpBxGGoFbzTm5-Igfn-Jid1rDWNMGHR-nVQ-nn0w-EYq4XH-c0C6Pr-4XcFIMg2iqY&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=cEMe34yuh1rLDct0ubACXQ&_nc_ss=7b2a8&oh=00_AQJq7t_bWdV7oXSaJMD5r9qnH4hyYRvkcj1SwZYbwcizxw&oe=6ABA3F49,Fort Worth pinball machine,2026-09-04T06:07:05+00:00,2026-09-24T01:47:19+00:00
921269360405267,Stern Family Guy Pinball Machine,4315,"$4,315",5000,"Fort Worth, TX",facebook,9,+3 brand:stern; +3 phrase:pinball machine; +3 price >= $800,,,G5LW9-MQ6N5,Family Guy,Stern,2007,ss,https://www.facebook.com/marketplace/item/921269360405267/,https://pinside.com/pinball/machine?query=Stern+Family+Guy+Pinball+Machine,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/764947137_1385198793564641_6738888307258741838_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395_tt6&_nc_cat=104&ccb=1-7&_nc_sid=92e707&_nc_ohc=OoPKZ-7LwLcQ7kNvwGHrd5N&_nc_oc=AdqF73_0PrkYoOfTeUxtLXNF3VkqC19CpF0fw282bR6l8MpGjXOn9JkDjwSTWlllHoU&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=Fy_dU4OE0lfnnCneprpOxA&_nc_ss=7b2a8&oh=00_AQIpzuz8HA9BwsBZ1D8ESdi-PKQOQAYiCwmvHfJcizRVDg&oe=6ABC881E,Tulsa pinball,2026-09-03T23:33:34+00:00,2026-09-25T19:34:40+00:00
1744336516759416,(PRICE REDUCED) Stern Metallica Pro Pinball Machine,4999,"$4,999",5549,"Dallas, TX",facebook,9,+3 brand:stern; +3 phrase:pinball machine; +3 price >= $800,,,GRBE4-MQK1Z,Metallica (Pro),Stern,2013,ss,https://www.facebook.com/marketplace/item/1744336516759416/,https://pinside.com/pinball/machine?query=%28PRICE+REDUCED%29+Stern+Metallica+Pro+Pinball+Machine,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/762834414_1596944731924726_8467357254976423855_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395_tt6&_nc_cat=109&ccb=1-7&_nc_sid=92e707&_nc_ohc=XJyOVWWCNbwQ7kNvwE7U64_&_nc_oc=Adoh9oTqW3-vMFzqgZGURRYERh9UzokS4sXyLV2U3gIhWAZu1CaUE6ElaSmxw0BNQgY&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=Sl1W_U8810kK5PuDW_AXaA&_nc_ss=7b2a8&oh=00_AQIQQmRVnNShM3XWe5jlEK3lxVpcerdXFzSx7Pd0Kx5TsQ&oe=6ABC9369,Tulsa pinball,2026-09-03T23:33:34+00:00,2026-09-25T19:34:40+00:00
1508378017674675,Williams CYCLONE pinball machine,5000,"$5,000",5000,"Bethany, OK",facebook,9,+3 brand:williams; +3 phrase:pinball machine; +3 price >= $800,,,G4O2b-MJpn4,Cyclone,Williams,1988,ss,https://www.facebook.com/marketplace/item/1508378017674675/,https://pinside.com/pinball/machine?query=Williams+CYCLONE+pinball+machine,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/791755642_2243488066267776_976349599582578059_n.jpg?stp=c0.204.526.526a_dst-jpg_p526x395_tt6&_nc_cat=108&ccb=1-7&_nc_sid=92e707&_nc_ohc=vq6wzKchmisQ7kNvwFHmx4i&_nc_oc=Ado_TpT1teYk-jF2qKJvCUQVKDLwjhFeUmNX41j57ebb023hVnWa8LfeP5tx1eux3eM&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=VmJeYOucLu-_wLuiUbcWKA&_nc_ss=7b2a8&oh=00_AQI7yk8Rw2O3wpaN6TFcJTan-nZwURNHX_8xG2hdsZ8ipQ&oe=6ABCB0D4,Tulsa pinball,2026-09-03T23:33:34+00:00,2026-09-25T19:34:40+00:00
1720383749165580,RARE. Data East Monday Night Football pinball machine... only 1492 were produced,5000,"$5,000",5000,"Little Rock, AR",facebook,9,+3 brand:data east; +3 phrase:pinball machine; +3 price >= $800,,,G5zZ7-Mp474,Monday Night Football,Data East,1989,ss,https://www.facebook.com/marketplace/item/1720383749165580/,https://pinside.com/pinball/machine?query=RARE.+Data+East+Monday+Night+Football+pinball+machine...+only+1492+were+produced,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/772713759_1744892907645899_4407498243699879676_n.jpg?stp=c0.306.526.526a_dst-jpg_p526x395_tt6&_nc_cat=103&ccb=1-7&_nc_sid=92e707&_nc_ohc=xnZ4SB2f_WYQ7kNvwEwm76_&_nc_oc=AdqJ0syViCC6oREg43-Dvtv8Lxg6sU6-9alQ8_34t9B6UJkfr3rOjKmSf4axco3rHHQ&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=uQDldVjB3s2G9IcwFXB24w&_nc_ss=7b2a8&oh=00_AQIgLOdfXHml2R2fue97nKUb8QLQhZzIImMfxtl4YqgL4g&oe=6ABA3E90,Tulsa pinball,2026-09-03T23:33:34+00:00,2026-09-24T01:47:19+00:00
968255565754308,Stern Harley Davidson 2nd Edition Live to Ride Pinball Machine,5000,"$5,000",5000,"Celina, TX",facebook,9,+3 brand:stern; +3 phrase:pinball machine; +3 price >= $800,,,G56lO-MZeRq,Harley-Davidson (2nd Edition),Stern,2002,ss,https://www.facebook.com/marketplace/item/968255565754308/,https://pinside.com/pinball/machine?query=Stern+Harley+Davidson+2nd+Edition+Live+to+Ride+Pinball+Machine,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/674798377_1670533341039452_2442790773466785784_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395_tt6&_nc_cat=108&ccb=1-7&_nc_sid=92e707&_nc_ohc=_EQewbcrF_sQ7kNvwFk12FA&_nc_oc=AdqDeOIwfGPP9L7BeAuWYKQ9oLT6XlivLPCqT8SdQbVTmZLEzfr6qtqcluiJVsG5ezo&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=C-Q6X3u7_yABql2QHfSTLw&_nc_ss=7b2a8&oh=00_AQIKmSZpKd_tjd_CL1hSRIMe49rUd5bVKyCE71bj6aQazg&oe=6ABA5899,Fort Worth pinball machine,2026-09-04T06:07:05+00:00,2026-09-24T01:47:19+00:00
1548851176711142,(PRICE REDUCED)Stern Spider-Man Pinball Machine,5099,"$5,099",5149,"Dallas, TX",facebook,9,+3 brand:stern; +3 phrase:pinball machine; +3 price >= $800,,,G5D94-MLnXq,Spider-Man,Stern,2007,ss,https://www.facebook.com/marketplace/item/1548851176711142/,https://pinside.com/pinball/machine?query=%28PRICE+REDUCED%29Stern+Spider-Man+Pinball+Machine,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/763119685_1369578631798709_1373713874298095658_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395_tt6&_nc_cat=108&ccb=1-7&_nc_sid=92e707&_nc_ohc=6IsgT5N0uUcQ7kNvwH3hg7x&_nc_oc=AdqhY01zWr2JaY8QGSDnLlmPGS0kBC7w7wLfjegfX1Zb6tuwle5qTmJXcewWgXbvc3o&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=C-Q6X3u7_yABql2QHfSTLw&_nc_ss=7b2a8&oh=00_AQJttKY34_fdrEqBloOwcWBdCQ-ySu7KQkt3r-hTHh6Y4A&oe=6ABA57D9,Tulsa pinball,2026-09-03T23:33:34+00:00,2026-09-24T01:47:19+00:00
1429577195657322,PRICE REDUCED - Stern Elvis Pinball Machine,5300,"$5,300",6199,"Fort Worth, TX",facebook,9,+3 brand:stern; +3 phrase:pinball machine; +3 price >= $800,,,G4qbX-MJw5r,Elvis,Stern,2004,ss,https://www.facebook.com/marketplace/item/1429577195657322/,https://pinside.com/pinball/machine?query=PRICE+REDUCED+-+Stern+Elvis+Pinball+Machine,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/765796778_2465096980632094_3247250574541582710_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395_tt6&_nc_cat=111&ccb=1-7&_nc_sid=92e707&_nc_ohc=cpRI6nNyykgQ7kNvwFl-6OS&_nc_oc=AdrG1AbmMEUnsEc7n5UxirX95TjnPdY3b__-nm8jhQSgudEUNtmKfwyeoqJEQT39TVk&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=Fy_dU4OE0lfnnCneprpOxA&_nc_ss=7b2a8&oh=00_AQK-xk6T_2WkIx1gl6AqQFth01hurF-_mbKaeRaYfjbYLg&oe=6ABCB367,Tulsa pinball,2026-09-03T23:33:34+00:00,2026-09-25T19:34:40+00:00
1029853390082670,Vintage 1978 Bally PLAYBOY Pinball Machine - Restored,5495,"$5,495",5495,"Mesquite, TX",facebook,9,+3 brand:bally; +3 phrase:pinball machine; +3 price >= $800,,,GrkOB-MJVvl,Playboy,Bally,1978,ss,https://www.facebook.com/marketplace/item/1029853390082670/,https://pinside.com/pinball/machine?query=Vintage+1978+Bally+PLAYBOY+Pinball+Machine+-+Restored,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/793244983_2452189345310373_1046479727701022718_n.jpg?stp=c0.0.526.526a_dst-jpg_p526x395_tt6&_nc_cat=111&ccb=1-7&_nc_sid=92e707&_nc_ohc=wuslb5aXQP4Q7kNvwEoIjgP&_nc_oc=AdohF_fxEpMRZq3uFOUjEc6v2sCo8Rg0KFnVa1hIybRNBFvnrSF9gPUdmmuLSWSpZ-k&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=Sl1W_U8810kK5PuDW_AXaA&_nc_ss=7b2a8&oh=00_AQIUBXaREXiM43bwK3ZC9Yhbtq2qYKlhP9NwQWebdHSVUw&oe=6ABC8829,Dallas pinball,2026-09-19T02:21:15+00:00,2026-09-25T19:34:40+00:00
870620906055188,1997 The Lost World Sega Pinball Machine,5500,"$5,500",5500,"Enid, OK",facebook,9,+3 brand:sega pinball; +3 phrase:pinball machine; +3 price >= $800,,,G4kBL-MLndo,The Lost World Jurassic Park,Sega,1997,ss,https://www.facebook.com/marketplace/item/870620906055188/,https://pinside.com/pinball/machine?query=1997+The+Lost+World+Sega+Pinball+Machine,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/679203467_4519969054940288_8321754231366056273_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395_tt6&_nc_cat=108&ccb=1-7&_nc_sid=92e707&_nc_ohc=9i1sAd96OX8Q7kNvwG-ngx5&_nc_oc=AdpVXBSb6aLV1ZmN4Jh8nK9gDiCMoENS3cq47DLDGVQTi2UyR6jQOZcSea22azRAibM&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=osY3iT7W7d4CIqwFpH3YMQ&_nc_ss=7b2a8&oh=00_AQIiAZp71sSV-NrHahwjOL69fx9J57rpHwIYWaw_JwJ3RQ&oe=6ABC92D5,Tulsa pinball,2026-09-03T23:33:34+00:00,2026-09-25T19:34:40+00:00
1039111968756344,Stern Transformers MTME Pro Pinball Machine,6099,"$6,099",6299,"Dallas, TX",facebook,9,+3 brand:stern; +3 phrase:pinball machine; +3 price >= $800,,,GRnPz-MLBzV,Transformers,Stern,2011,ss,https://www.facebook.com/marketplace/item/1039111968756344/,https://pinside.com/pinball/machine?query=Stern+Transformers+MTME+Pro+Pinball+Machine,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/782345238_2043724469839943_2509668218003945810_n.jpg?stp=c0.308.526.526a_dst-jpg_p526x395_tt6&_nc_cat=108&ccb=1-7&_nc_sid=92e707&_nc_ohc=jg-zqhdsMVgQ7kNvwH0Subc&_nc_oc=AdpVVIAApIMdXq6DBXB0RyluLNh0RS5axAJlozmm4K64DnTejVneL5y0m6fHb18-3XU&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=L5BpFAT_lAxczHxf8FVtyg&_nc_ss=7b2a8&oh=00_AQI_ZWqBUrveTl2veG44H2tKYU6ClLPtr37iq3kgvC2rxg&oe=6ABC8E1D,Tulsa pinball,2026-09-03T23:33:34+00:00,2026-09-25T19:34:40+00:00
4640204379562267,Stern Quicksilver freshly built pinball machine,7250,"$7,250",7250,"Kansas City, MO",facebook,9,+3 brand:stern; +3 phrase:pinball machine; +3 price >= $800,,,GRBZl-Mb5Zq,Quicksilver,Stern Electronics,1980,ss,https://www.facebook.com/marketplace/item/4640204379562267/,https://pinside.com/pinball/machine?query=Stern+Quicksilver+freshly+built+pinball+machine,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/777851716_27878115938548596_8308871239882717178_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395_tt6&_nc_cat=110&ccb=1-7&_nc_sid=92e707&_nc_ohc=NgF_nOCea2UQ7kNvwFA5XHj&_nc_oc=AdpMO8wahr7YBPUc3ah7ZaqaNq4584PJ6X3KnkOMl1vK28P-vD9L42xKT5wLnAtxZxA&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=4F3nv0tmNFLQe7bofXSOhg&_nc_ss=7b2a8&oh=00_AQIqxOsycVmdpCnS62rkD9dHc1hIG4pduIXZKl-axUirNg&oe=6ABCAC46,Tulsa pinball,2026-09-03T23:33:34+00:00,2026-09-25T19:34:40+00:00
2041038716763595,Vintage 1978-1979 Kiss Pinball Machine Ballys,7400,"$7,400",7400,"Leander, TX",facebook,9,+3 brand:bally; +3 phrase:pinball machine; +3 price >= $800,,,G4jXr-MQ6kz,KISS,Bally,1979,ss,https://www.facebook.com/marketplace/item/2041038716763595/,https://pinside.com/pinball/machine?query=Vintage+1978-1979+Kiss+Pinball+Machine+Ballys,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/696442127_852370873925524_7020814716144505042_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395_tt6&_nc_cat=102&ccb=1-7&_nc_sid=92e707&_nc_ohc=MrzgSjMnOYwQ7kNvwGxSTxa&_nc_oc=Adq00-OYi4rEzrt9jRjxkgDMa_zAWr-3GXrJa9jEfeGqRscOoi86dShCqPbyakmY3UI&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=PdZ8SXEtxkkP47pSlNXaKA&_nc_ss=7b2a8&oh=00_AQJ-Yzq7mB66oimF0Y51OQC5Hfd5eF64SM_-JN5Or-3-ow&oe=6ABC987B,Fort Worth pinball machine,2026-09-04T06:07:05+00:00,2026-09-25T19:34:40+00:00
1115840444083243,Avengers Hulk Limited Edition Pinball Machine by Stern,7900,"$7,900",7900,"Valley Center, KS",facebook,9,+3 brand:stern; +3 phrase:pinball machine; +3 price >= $800,,,GRzNR-MLlEj,The Avengers,Stern,2012,ss,https://www.facebook.com/marketplace/item/1115840444083243/,https://pinside.com/pinball/machine?query=Avengers+Hulk+Limited+Edition+Pinball+Machine+by+Stern,https://scontent-hou1-1.xx.fbcdn.net/v/t45.5328-4/469440275_1263613001613868_3746739678590578116_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395_tt6&_nc_cat=102&ccb=1-7&_nc_sid=247b10&_nc_ohc=4T4s7HkioSwQ7kNvwHRDkv2&_nc_oc=AdrM8fSjhZI6r4b9JB27iiNOdPwpajaVlvFXBB1-SJ5cZSuZ2UddlbKSzCJoCF5D3vg&_nc_zt=23&_nc_ht=scontent-hou1-1.xx&_nc_gid=5_xJ52LfoMkTXek4ZY3Hug&_nc_ss=7b2a8&oh=00_AQJriEzIXHHsjYtaT8RLBHLk8xu88TH1TLLzVcy9S6tS-Q&oe=6ABC96B1,Tulsa pinball machine,2026-09-05T23:50:09+00:00,2026-09-25T19:34:40+00:00
877881238693743,2007 Stern Pinball Machine Simpson Pinball Party.,8300,"$8,300",8300,"Abilene, TX",facebook,9,+3 brand:stern; +3 phrase:pinball machine; +3 price >= $800,,,Gr23X-MkP78,Party,Playmatic,1979,ss,https://www.facebook.com/marketplace/item/877881238693743/,https://pinside.com/pinball/machine?query=2007+Stern+Pinball+Machine+Simpson+Pinball+Party.,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/726926485_1023164966859132_1655119013552912630_n.jpg?stp=c90.0.540.540a_dst-jpg_p180x540_tt6&_nc_cat=102&ccb=1-7&_nc_sid=92e707&_nc_ohc=OEOZTXqOSMcQ7kNvwF59qMU&_nc_oc=AdoM3YR355CrHmyq6JdIjFYoSvliFQMxZRMSUhtXjHstiptSFR761yuFV8wjIhdyIIk&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=jKzFXNaac4HPlp4Q8vnqWw&_nc_ss=7b2a8&oh=00_AQJAV32CV-URce8iT-Cj6ydclCLRDRC_4fd9m0381_Zevg&oe=6ABCA291,Fort Worth pinball machine,2026-09-04T06:07:05+00:00,2026-09-25T19:34:40+00:00
2154369658485157,Williams Hurricane pinball,3000,"$3,000",3000,"O'Fallon, MO",facebook,7,+3 brand:williams; +1 mentions pinball; +3 price >= $800,,,GrX09-M85bb,Hurricane,Williams,1991,ss,https://www.facebook.com/marketplace/item/2154369658485157/,https://pinside.com/pinball/machine?query=Williams+Hurricane+pinball,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/800806258_1593206692582944_8679031263436891613_n.jpg?stp=c89.0.540.540a_dst-jpg_p180x540_tt6&_nc_cat=100&ccb=1-7&_nc_sid=92e707&_nc_ohc=0xordMdZFUcQ7kNvwHEZ6Xy&_nc_oc=AdrBa9M6m39uvuxYQH5dxzgBh2gI2mNw1mqF1mqZJa05iYhWowUaHcJYOS5iLBhenrc&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=AiygypUYxwm3Gknm_B4kKA&_nc_ss=7b2a8&oh=00_AQK1Uot7MFjc8rfM3QPXF4XBNupIosnjA59x35x-OiAACQ&oe=6ABCA0CE,Kansas City MO pinball,2026-09-25T19:34:40+00:00,2026-09-25T19:34:40+00:00
1358581055673481,World Poker Tour Pinball 2006 Stern - WPT,3500,"$3,500",3500,"Overland Park, KS",facebook,7,+3 brand:stern; +1 mentions pinball; +3 price >= $800,,,G5poe-MQrb5,World Poker Tour,Stern,2006,ss,https://www.facebook.com/marketplace/item/1358581055673481/,https://pinside.com/pinball/machine?query=World+Poker+Tour+Pinball+2006+Stern+-+WPT,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/755870528_1368335632095126_4955427710435524949_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395_tt6&_nc_cat=108&ccb=1-7&_nc_sid=92e707&_nc_ohc=MGCDwI-KAoEQ7kNvwFj-NKX&_nc_oc=AdpMdGV-o_gfFTbHt2Z10_oZ9c5Rl303AMNIRlHU69W9PaiMnOXYmylSGliboITSc7A&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=tFM8tFERw_M3bhjpL9xa6A&_nc_ss=7b2a8&oh=00_AQJxKYe9adnTnpptja4YC_q2vwqqdh0iJUD6LxMiYKh9YA&oe=6ABC8688,Tulsa pinball machine,2026-09-04T06:07:05+00:00,2026-09-25T19:34:40+00:00
975266438657081,Stern playboy pinball,4000,"$4,000",4000,"Cleveland, MO",facebook,7,+3 brand:stern; +1 mentions pinball; +3 price >= $800,,,GrPKO-MLO5X,Playboy,Stern,2002,ss,https://www.facebook.com/marketplace/item/975266438657081/,https://pinside.com/pinball/machine?query=Stern+playboy+pinball,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/727551350_981285491419625_3627564867060496276_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395_tt6&_nc_cat=106&ccb=1-7&_nc_sid=92e707&_nc_ohc=Wb0eWR2Wm4gQ7kNvwH6Luy3&_nc_oc=AdrqUuSKWsQ3UUsLtvCjdq4vlvP88zcZZ4HwppIDVayqLQBPIX4496FG8MSnrDE1hK4&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=LUb36MJ_IJcKtmoStZzwag&_nc_ss=7b2a8&oh=00_AQIlJ-DeWvzYkIjgY8JXBm7U3YujC5hqKhfBY_I2YFYl6Q&oe=6ABA00FC,Tulsa pinball,2026-09-04T10:14:34+00:00,2026-09-23T21:31:02+00:00
1961023724564116,Williams ‘Revenge From Mars’ PINBALL,6900,"$6,900",6900,"Dallas, TX",facebook,7,+3 brand:williams; +1 mentions pinball; +3 price >= $800,,,G50Wr-MLeZP,Revenge From Mars,Bally,1999,ss,https://www.facebook.com/marketplace/item/1961023724564116/,https://pinside.com/pinball/machine?query=Williams+%E2%80%98Revenge+From+Mars%E2%80%99+PINBALL,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/784352461_1033682869510408_8464826790612633660_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395_tt6&_nc_cat=105&ccb=1-7&_nc_sid=92e707&_nc_ohc=Xp811pvKT98Q7kNvwFeVlb9&_nc_oc=Adpkojtmif5HaEwBP_iGFhvldQUSf_2bVJc9vQC_ChBPF4SRDxWJCMthNYbETa91IL4&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=Fy_dU4OE0lfnnCneprpOxA&_nc_ss=7b2a8&oh=00_AQJz6qTJopGePTXDAqjHq8LhNJRExvg5oAHWKeV8nG31mg&oe=6ABCA972,Fort Worth pinball machine,2026-09-04T06:07:05+00:00,2026-09-25T19:34:40+00:00
3048581412139961,Future spa pinball machine,1450,"$1,450",1450,"Monroe City, MO",facebook,6,+3 phrase:pinball machine; +3 price >= $800,,,G5Dbo-M3dv6,Future Spa,Bally,1979,ss,https://www.facebook.com/marketplace/item/3048581412139961/,https://pinside.com/pinball/machine?query=Future+spa+pinball+machine,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/792597092_2140075243608495_5593462517061223209_n.jpg?stp=c32.0.540.540a_dst-jpg_p180x540_tt6&_nc_cat=101&ccb=1-7&_nc_sid=92e707&_nc_ohc=r5XJtykSPRgQ7kNvwG8hjh9&_nc_oc=AdrV9f_ZN35ZhKzWt8hbuhhscftDN5pvXg51Zfx1GFN_IPfrHv9iGgkXgqu88BK0cYU&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=5VNQfL0psju0A0dbvk5LIg&_nc_ss=7b2a8&oh=00_AQLQMenexD7BeGGSx3okVGy8o_jPEh-lUnAy4TkXXrJIFw&oe=6ABC8CA7,Kansas City MO pinball,2026-09-08T17:30:26+00:00,2026-09-25T19:34:40+00:00
1310212634202753,Mr and Ms Pac-Man pinball machine,1700,"$1,700",1700,"Lenexa, KS",facebook,6,+3 phrase:pinball machine; +3 price >= $800,,,,,,,,https://www.facebook.com/marketplace/item/1310212634202753/,https://pinside.com/pinball/machine?query=Mr+and+Ms+Pac-Man+pinball+machine,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/749330307_2241373586662237_350418877026405596_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395_tt6&_nc_cat=109&ccb=1-7&_nc_sid=92e707&_nc_ohc=T-HIbsXeNCYQ7kNvwGeXgrL&_nc_oc=AdowoN2XMfqxuW6zJ5BbTYqstOTE7bgUf5G2bMAK1Yti54qAhSaMsGzK-DIYry8RN88&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=747tYV8b20fwrVEWtI9cAw&_nc_ss=7b2a8&oh=00_AQJH3QkwJsaN_6ysKwCLqr4vOoAAyVqeoVtKnNzqLbFzKw&oe=6ABCACD2,Tulsa pinball,2026-09-03T23:33:34+00:00,2026-09-25T19:34:40+00:00
1369436685297876,Black Pyramid Pinball Machine,2500,"$2,500",2500,"Benton, AR",facebook,6,+3 phrase:pinball machine; +3 price >= $800,,,GRVnY-MDz0l,Black Pyramid,Bally,1984,ss,https://www.facebook.com/marketplace/item/1369436685297876/,https://pinside.com/pinball/machine?query=Black+Pyramid+Pinball+Machine,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/784233048_1908140263477728_4994180184430253434_n.jpg?stp=c0.202.526.526a_dst-jpg_p526x395_tt6&_nc_cat=104&ccb=1-7&_nc_sid=92e707&_nc_ohc=bHENLv33huMQ7kNvwHBk_bY&_nc_oc=AdqJ6_6VZTB0KtE5I75FvxExF6w9bchCChN1Ecgz50odDRME_MIe0sI7xoOnsI_iQ8I&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=JtScGduYhWK9es3jSS8PHQ&_nc_ss=7b2a8&oh=00_AQLcxoEDlwBGzuft2D8vJT2O9c_uL5SJQJtQ9J7zZ0AjgQ&oe=6ABC9DCF,Tulsa pinball,2026-09-03T23:33:34+00:00,2026-09-25T19:34:40+00:00
2289767555100110,Gladiators pinball machine,3000,"$3,000",3000,"Liberty Hill, TX",facebook,6,+3 phrase:pinball machine; +3 price >= $800,,,G4P9q-MLnOY,Gladiators,Gottlieb,1993,ss,https://www.facebook.com/marketplace/item/2289767555100110/,https://pinside.com/pinball/machine?query=Gladiators+pinball+machine,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/765694639_3638506366303839_771606289056409570_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395_tt6&_nc_cat=110&ccb=1-7&_nc_sid=92e707&_nc_ohc=oRWgZl9ujL4Q7kNvwEEneGl&_nc_oc=Adomzz3O3fNIDNBDveLD7xtMVFSB2aZST5WwzvBeA8GmqXaffsvA-jYNf2sIaJEaTaY&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=XOAdJKNDaNuAmgYc3t-6jw&_nc_ss=7b2a8&oh=00_AQLVJEfJw3zLtNvwOqFKawg1ITCeGgrlld9IOUnLpohsbA&oe=6ABC9BDA,Fort Worth pinball machine,2026-09-04T06:07:05+00:00,2026-09-25T19:34:40+00:00
4286585501597067,Baywatch pinball machine,3750,"$3,750",3750,"Hominy, OK",facebook,6,+3 phrase:pinball machine; +3 price >= $800,,,Grxvy-M4oZj,Baywatch,Sega,1995,ss,https://www.facebook.com/marketplace/item/4286585501597067/,https://pinside.com/pinball/machine?query=Baywatch+pinball+machine,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/655796809_1997606594499664_4710853886179331621_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395_tt6&_nc_cat=100&ccb=1-7&_nc_sid=92e707&_nc_ohc=KtiXcqkVdWoQ7kNvwHJIx84&_nc_oc=AdrnXasK6ZcnakAEFehnGSOXmLrUp5_dtpPOqalZOTiec_MB4gsqQVTgBz0HPn4N1Y0&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=LWHbwqY_KgZKILdS4sA61A&_nc_ss=7b2a8&oh=00_AQJaWPZiBJXMLRSvvLL-R6J-bLWaGPZe1tsijgMgsZTR8Q&oe=6ABC9364,Tulsa pinball,2026-09-03T23:33:34+00:00,2026-09-25T19:34:40+00:00
